"","screenName","text","retweetCount","favoriteCount","score","absolute_score","lon","lat"
"2021","sfpelosi","That's the #REPUBLICAN Congress @latimes - EVERY one of the @HouseDemocrats voted against this horrible #GOPTaxScam‚Ä¶ https://t.co/LLDZYRgKv2",43,36,-1,1,-122.4194155,37.7749295
"2023","sgollehon","Help for victims of SoCal fires #ThomasFire #californiafires https://t.co/Fi91rG2kuh",0,0,0,0,-119.4179324,36.778261
"2024","shampoovta","RT @JWCM: My thoughts are with the thousands of people evacuated and affected by the #ThomasFire and #CaliforniaFires What a nightmare.",3,0,-1,1,-119.2290316,34.274646
"2025","Shanneva","RT @WriterJennaF: The #CaliforniaFires are absolutely devastating and some of them are still growing. Did you know you can help the victims‚Ä¶",13,0,-1,1,-88.7878678,43.7844397
"2029","ShawniGroves","RT @thepacker: .@calavo releases statement on Thomas Fire https://t.co/pPpdJMR5IQ #avocados #CaliforniaFires #ThomasFire https://t.co/bvSYI‚Ä¶",3,0,0,0,-118.2436849,34.0522342
"2030","ShawniGroves","RT @VCFD_PIO: #ThomasFire #CaliforniaFires SANTA BARBARA HUMANE SOCIETY IS OPEN FOR SMALL ANIMAL SHELTERING
 https://t.co/68y7JRsvvb",44,0,1,1,-118.2436849,34.0522342
"2031","shaylawaite","RT @Two8NineMedia: Amazing video of the #Boeing 747 @GlobalSuperTank making a fire retardant drop over #CaliforniaFires along with other cl‚Ä¶",7,0,1,1,-119.6981901,34.4208305
"2032","shaylawaite","RT @VCFD_PIO: #ThomasFire #CaliforniaFires The red flag warning has again been extended to 8:00 PM Wednesday evening over the LA and Ventur‚Ä¶",48,0,-1,1,-119.6981901,34.4208305
"2033","She_Creative","Here's how you can help some of the country's top chefs feed #LAfire victims: https://t.co/pxiPsKybur via‚Ä¶ https://t.co/vHu5P96IYs",1,2,1,1,-122.3320708,47.6062095
"2036","ShereeNurse","RT @nahlaw: Keep your pets indoors so the wildlife can run thru. Put fresh water out for them. #CaliforniaFires #CaliforniaWildfires https:‚Ä¶",4,0,1,1,-119.4179324,36.778261
"2039","Shirleystopirs","RT @TunnelRatRanger: These #CaliforniaFires were intentionally set, this is #arson like the last string of fires Ì†ΩÌ≥õ set by #illegals / jihad‚Ä¶",8,0,0,0,-95.712891,37.09024
"2042","ShockinggNewss","Man rescues rabbit from California wildfire #Dolphins #OddReindeerNames #PumpRules #thomasfire2017 #thomasfires‚Ä¶ https://t.co/fZsks26bQ5",0,0,0,0,-95.712891,37.09024
"2043","ShockinggNewss","Did the wildfire rabbit rescuer doom a litter of babies? #Dolphins #OddReindeerNames #PumpRules #ThomasFireOjai‚Ä¶ https://t.co/REEe3KCo2a",0,2,-1,1,-95.712891,37.09024
"2046","ShopDlyted","Love and thanks to all our brave firefighters and those risking their lives to save our home  #wildfires‚Ä¶ https://t.co/89WyTpT9xU",0,0,2,2,-118.2436849,34.0522342
"2050","sidewalkangels","RT @OneGreenPlanet: Simple Ways You Can Help #Animals Affected By the Devastating #CaliforniaFires https://t.co/v4wGMqYNiD #Pets https://t.‚Ä¶",28,0,-1,1,-74.0059728,40.7127753
"2053","silentrunning12","RT @RogueFather: Reports several #CaliforniaFires set by illegal aliens. Karma's a bitch.   @realDonaldTrump @SteveBannen @DiamondandSilk @‚Ä¶",3,0,-2,2,-97.6213821,30.5020667
"2055","simpleneeds1","RT @thepacker: .@calavo releases statement on Thomas Fire https://t.co/pPpdJMR5IQ #avocados #CaliforniaFires #ThomasFire https://t.co/bvSYI‚Ä¶",3,0,0,0,-119.4179324,36.778261
"2056","simplymaderecip","RT @WriterJennaF: The #CaliforniaFires are absolutely devastating and some of them are still growing. Did you know you can help the victims‚Ä¶",13,0,-1,1,-84.5120196,39.1031182
"2057","sisterbusinessT","@RobLowe Praying for you and your families safety. Continued prayers for all fighting these fires.  I pray your hom‚Ä¶ https://t.co/U5Zd13rjVv",0,0,0,0,-99.9018131,31.9685988
"2060","skippyzpage","Hoping old friends in #CA are safe #CaliforniaFires",0,0,1,1,-85.323214,51.253775
"2061","skull322","RT @sara8smiles: OPEN YOUR Ì†ΩÌ±ÅÔ∏èÌ†ΩÌ±ÅÔ∏è's! 
#DirectedEnergyWeapons 
#CaliforniaWildfires #CalFire #Californiawildfire #CaliforniaFires https://t.co‚Ä¶",39,0,0,0,-73.824081,40.6903177
"2063","SKWCalifornia","These #CaliforniaFires won't quit. #SantaBarbara #Fires #thomasfire #VenturaCounty https://t.co/DN9kcDk9GP",1,3,0,0,-118.2436849,34.0522342
"2065","skyjones55","RT @_America_First: @AdamSchiffCA family history opens the past financing a Foreign War: Jacob H. Schiff
#MAGA #QAnon #CaliforniaFires 
htt‚Ä¶",6,0,0,0,-99.9018131,31.9685988
"2066","slh2813","Fire is a favorite tactic of #radicalIslam. How many fires  were started by terrorists?  #CaliforniaFires‚Ä¶ https://t.co/h43R1whsOI",0,0,1,1,-95.712891,37.09024
"2067","slm2009","RT @DineshDSouza: Isn‚Äôt God scorching your butt right about now? #CaliforniaFires https://t.co/2obCVLzAQW",934,0,0,0,-95.712891,37.09024
"2068","SlymerXT","RT @Britanniacomms: Live footage from car dashboard of #CaliforniaFires looks like a scene from Dante's Inferno #CaliforniaWildfires #Trave‚Ä¶",86,0,1,1,-79.786968,45.091189
"2069","slytwain","RT @VCFD_PIO: #ThomasFire #CaliforniaFires See link for Los Padres National Forest Condor Sanctuary https://t.co/GoV9VxN5Oj",12,0,0,0,-120.8958242,38.8375215
"2070","slytwain","RT @VCFD_PIO: #ThomasFire #CaliforniaFires SANTA BARBARA HUMANE SOCIETY IS OPEN FOR SMALL ANIMAL SHELTERING
 https://t.co/68y7JRsvvb",44,0,1,1,-120.8958242,38.8375215
"2071","smaksked","Here's how you can help animals affected by the California wildfires https://t.co/ZdVHfvSkaN #thomasfire‚Ä¶ https://t.co/RCMClNB0Rw",0,1,0,0,-80.1829447,26.2465266
"2072","smaksked","Santa Barbara County coastal towns under siege as Thomas fire grows https://t.co/FvqLIWxTCG #ThomasFire #CaliforniaFires #environment",0,0,-1,1,-80.1829447,26.2465266
"2073","SmallerCitiesU","#California wildfires have destroyed 1,000 structures ... and counting @CNN https://t.co/FwlepQdpKz‚Ä¶ https://t.co/MxWOwe2xjF",0,0,0,0,-77.0368707,38.9071923
"2074","smarturbanlight","RT @inhabitat: Wildfires in California now larger than NYC and Boston combined

https://t.co/3B7fQK8DGg

#CaliforniaFires #CaliforniaWildfi‚Ä¶",11,0,0,0,-77.0368707,38.9071923
"2076","SmealFire","Today and every day, #TeamSpartan thanks the CAL FIRE/Riverside County Fire Department and firefighters across the‚Ä¶ https://t.co/pM4E1H9R59",0,6,0,0,-99.9018131,41.4925374
"2078","smprudh0320","RT @NickyHilton: Note to #CaliforniaFires residents https://t.co/DNgD5nYAqU",811,0,0,0,-91.9623327,30.9842977
"2079","Snips89","California wildfires have destroyed 1,000 structures

https://t.co/CZWTFfaZL6
This is scary to learn. Be safe Calif‚Ä¶ https://t.co/sN4qkJKfnY",0,0,0,0,-71.0786653,42.5750939
"2082","SnowTuesday","I'd bet @JerryBrownGov's left ovary that a majority of the random #CaliforniaFires is an arragement with the Bureau‚Ä¶ https://t.co/ukZGU4jXd4",0,0,0,0,-95.712891,37.09024
"2083","SofiaRGelpi","RT @VCFD_PIO: #ThomasFire #CaliforniaFires SANTA BARBARA HUMANE SOCIETY IS OPEN FOR SMALL ANIMAL SHELTERING
 https://t.co/68y7JRsvvb",44,0,1,1,-119.4179324,36.778261
"2084","SofiaRGelpi","RT @VCFD_PIO: #ThomasFire #CaliforniaFires #VenturaFire For more info visit the Vons on Harbor or Starbucks located at 607 E. Main St.",11,0,0,0,-119.4179324,36.778261
"2086","SolAdentro","from 2011!  #Agenda21 Plans to Burn Up Northern #CA #santarosa #napa #mendicino #pg&amp;e #agenda2030 #cafires‚Ä¶ https://t.co/CB0Q89GRbd",1,2,-1,1,-73.3256753,40.6956552
"2090","SongofAegon","Remember when liberals said #HurricaneHarvey was God punishing Texas for voting Trump?

This California wildfire be‚Ä¶ https://t.co/lLjQkezFyi",0,0,0,0,-74.0059728,40.7127753
"2091","SoniaO529","RT @Ollyollyoxinfre: California's @JerryBrownGov  blames fires on #climatechange   for the #CaliforniaFires ! Ì†ΩÌ∏ÇÌ†æÌ¥£Ì†æÌ¥óÌ†ΩÌ∏ÅÌ†ΩÌ∏ÖÌ†ΩÌ∏ÜÌ†ΩÌ∏ÇÌ†ΩÌ∏ÜÌ†æÌ¥óÌ†ΩÌ∏ÇÌ†ΩÌ∏Ö
BRAINIAC RIGHT TH‚Ä¶",105,0,0,0,-74.4056612,40.0583238
"2095","SoulKirk","In ANOTHER Screw-You To Blue States, #Congress plans to slash tax write-offs for #fires &amp; other disasters as CA BUR‚Ä¶ https://t.co/CM6w3s8OSj",2,2,0,0,-79.6248197,43.6777176
"2096","SoulKirk","In ANOTHER Screw-You To Blue States, #Congress plans to slash tax write-offs for #fires &amp; other disasters as CA BUR‚Ä¶ https://t.co/If2cg3YGUZ",1,0,0,0,-79.6248197,43.6777176
"2097","SourceSyndicate","@CrowdGraf Thank you the fires are slowly being contained now thanks to the fearless efforts of the California Fire‚Ä¶ https://t.co/hKIAGXNoE7",0,0,1,1,-118.2436849,34.0522342
"2103","Spottnik","RT @VCFD_PIO: #ThomasFire footprint (230,500 acres).Currently the 5th largest in #CaliforniaFires history. It grew 50K last night. https://‚Ä¶",92,0,0,0,-118.2436849,34.0522342
"2108","Stacy75017416","RT @TKinTheAM: A land of fields and trees in a drought. Let's hope the fires stop soon
#Californiafires 
https://t.co/pzkpDHTfKK #tkintheam‚Ä¶",1,0,-1,1,-82.9000751,32.1656221
"2109","StardustyER","Nice, ... and #Blessings for the heroes that stayed and worked to save these horses !!!   the grooms,  stable peeps‚Ä¶ https://t.co/KMN0okO5vj",0,0,3,3,-120.7401385,47.7510741
"2110","StardustyER","SHARE !!!  Help today !!! #LAFires  #CaliforniaFires https://t.co/5rA53W3hed",0,1,0,0,-120.7401385,47.7510741
"2114","Starkman88","RT @ifuaskmee: NO Words From The White House. #California #CaliforniaFires #CaliforniaWildfires #CNNSOTU #PoliticsNation #AMJoy #MeetThePre‚Ä¶",52,0,0,0,-73.7948516,40.7282239
"2115","starlady24","RT @TunnelRatRanger: These #CaliforniaFires were intentionally set, this is #arson like the last string of fires Ì†ΩÌ≥õ set by #illegals / jihad‚Ä¶",8,0,0,0,-95.712891,37.09024
"2117","starshiplimo","RT @sara8smiles: #DirectedEnergyWeapons were used in the  #CaliforniaFires.
#DEW https://t.co/68jFDtg5Z1",7,0,0,0,-87.6297982,41.8781136
"2119","stefigrubler","As the country struggles with pedophiles, predatory sexual harassers, fake news, anti-Semitic jerks....we need to r‚Ä¶ https://t.co/sKN89WOViV",0,0,-3,3,-73.087749,41.6032207
"2123","stevekloscak","RT @PenelopeRuzy: Horses being freed to be saved from California fires......Thanks Ì†ΩÌ±èÌ†ΩÌ±è

#CaliforniaFires #CaliforniaWildfires #animalrescue‚Ä¶",54,0,0,0,-112.3576567,33.4353394
"2124","steventeaster","RT @steventeaster: @BTUB40 HELLO B, ITS BEEN A B'OUCH HERE N #LosAngeles #CaliforniaFires BUT WE SURVIVED! THX 4 ALL THE LOVE! COME SOON #L‚Ä¶",1,0,1,1,-118.2436849,34.0522342
"2125","steventeaster","RT @steventeaster: @LynetteRomero #SeasonsGreetings LYnette WHEW! WE MADE IT! #CaliforniaFires 
ALL MY BEST 2 YOU &amp; YOUR FAMILY, CHEERS! #R‚Ä¶",1,0,1,1,-118.2436849,34.0522342
"2126","steventeaster","@BTUB40 HELLO B, ITS BEEN A B'OUCH HERE N #LosAngeles #CaliforniaFires BUT WE SURVIVED! THX 4 ALL THE LOVE! COME SO‚Ä¶ https://t.co/TE0YTQwCy9",1,0,1,1,-118.2436849,34.0522342
"2127","steventeaster","@LynetteRomero #SeasonsGreetings LYnette WHEW! WE MADE IT! #CaliforniaFires 
ALL MY BEST 2 YOU &amp; YOUR FAMILY, CHEER‚Ä¶ https://t.co/zHNjiQx1sW",1,1,2,2,-118.2436849,34.0522342
"2136","StormHour","RT @ChrisCBS4: Wow!!! The #CALIFORNIAFIRES ... These cams come from this site. https://t.co/LXsn0DDyf4 https://t.co/bWhdq68BnP",37,0,1,1,-74.2166136,40.7189938
"2139","stuartpalley","RT @VCFD_PIO: #ThomasFire #CaliforniaFires The red flag warning has again been extended to 8:00 PM Wednesday evening over the LA and Ventur‚Ä¶",48,0,-1,1,-118.2436849,34.0522342
"2140","stuartpalley","RT @VCFD_PIO: #ThomasFire #CaliforniaFires #CaliforniaWildfires Fire Weather Update https://t.co/qcrxgXiAeN",22,0,0,0,-118.2436849,34.0522342
"2141","studiosavvy1","Love this gang, here‚Äôs the link to donate to the evacuation funds for the horses..
https://t.co/8qyFcvGIH6 Ì†ΩÌ∞éÌ†ΩÌ∞éÌ†ΩÌ∞é We w‚Ä¶ https://t.co/bP3LuLLNS5",0,0,0,0,-117.202813,33.020321
"2142","studiosavvy1","https://t.co/zgVDUxjXDa Ì†ΩÌ∞éÌ†ΩÌ∞éÌ†ΩÌ∞é
Here is the link for anyone who wants to donate going towards the recovery of the fires‚Ä¶ https://t.co/xt28kAYXs7",0,0,0,0,-117.202813,33.020321
"2145","SueLeugers","RT @StopAdaniCairns: ‚ÄúThe change is dramatic &amp; taking place faster than predicted.‚Äù #ClimateChange #CaliforniaFires 

#StopAdani #OnePlanet‚Ä¶",15,0,1,1,-82.907123,40.4172871
"2146","SulienVon","Blessed be Californian Fire Departments. #ThomasFire #CaliforniaFires",0,1,0,0,-95.712891,37.09024
"2147","sumloop","10 Things to Know for Today #Syria #portauthority #MaxBorn #CarsonWentz #Alabama #CaliforniaFires #BITCOINFUTURES‚Ä¶ https://t.co/LcPrGfFAEo",0,1,0,0,-74.0059728,40.7127753
"2149","SunshineMustang","RT @VCFD_PIO: #ThomasFire #CaliforniaFires Today the goal is to go direct on the fire on the west side, use the 2016 Ray Fire scar to help‚Ä¶",66,0,-1,1,-99.9018131,31.9685988
"2152","SusanDuncanolp","RT @shishnfips: Ì†ΩÌ¥•#CALIFORNIAFIRES EMERGENCYÌ†ΩÌ¥• 

#MarcChing .@AHWFoundation ON THE GROUND RESCUING #ANIMALS CAUGHT UP IN THIS TRAGEDY

‚ù§Ô∏èTHAN‚Ä¶",40,0,0,0,-97.1383744,49.895136
"2153","SusanDuncanolp","RT @GretaAstpc: #CaliforniaFires Emergency Ì†ΩÌ¥•
@AHWFoundation #MarcChing on the field to help families and their #animals 
Rescuing #cats #do‚Ä¶",49,0,0,0,-97.1383744,49.895136
"2156","SusieQ6shooter","RT @PenelopeRuzy: Horses being freed to be saved from California fires......Thanks Ì†ΩÌ±èÌ†ΩÌ±è

#CaliforniaFires #CaliforniaWildfires #animalrescue‚Ä¶",54,0,0,0,-77.1945247,41.2033216
"2158","SuzanneLepage1","RT @Britanniacomms: Live footage from car dashboard of #CaliforniaFires looks like a scene from Dante's Inferno #CaliforniaWildfires #Trave‚Ä¶",86,0,1,1,-85.323214,51.253775
"2160","SuzChaos","RT @thepacker: .@calavo releases statement on Thomas Fire https://t.co/pPpdJMR5IQ #avocados #CaliforniaFires #ThomasFire https://t.co/bvSYI‚Ä¶",3,0,0,0,-105.7820674,39.5500507
"2161","SuzChaos","RT @KirstineBiltoft: Fire close to #ojai in Southern California #ThomasFire #CaliforniaFires https://t.co/QOVZhgW7Xa",3,0,0,0,-105.7820674,39.5500507
"2163","SwaderPolly","RT @sara8smiles: Hello! Is anybody home? 
#Research #DirectedEnergyWeapons 
#CaliforniaFires #CaliforniaWildfires 
Found on FB. https://t.c‚Ä¶",65,0,0,0,-81.6943605,41.49932
"2164","swartzgirl55125","RT @DineshDSouza: Isn‚Äôt God scorching your butt right about now? #CaliforniaFires https://t.co/2obCVLzAQW",934,0,0,0,-94.6858998,46.729553
"2165","swdoody","Members from the #California congressional delegation speak outside the West Wing following their meeting on‚Ä¶ https://t.co/scA8ZLbKmP",0,1,0,0,-77.0368707,38.9071923
"2166","sweet_napoli","RT @IsabellaBazler: Take care of our animals Southern California! #CAFires #CaliforniaWildfires #CaliforniaFires https://t.co/hNYo59nkTM",10,0,0,0,-81.6943605,41.49932
"2170","t_arteaga16","RT @VCFD_PIO: #ThomasFire #CaliforniaFires #VenturaFire For more info visit the Vons on Harbor or Starbucks located at 607 E. Main St.",11,0,0,0,-82.3248262,29.6516344
"2171","TADAEIB","If you can help, that would be wonderful... #LilacFire #CaliforniaFires #CaliforniaWildfires #Californiawildfire‚Ä¶ https://t.co/oNZoKiJXAe",1,1,1,1,-95.712891,37.09024
"2174","tailsofLA","RT @IsabellaBazler: Take care of our animals Southern California! #CAFires #CaliforniaWildfires #CaliforniaFires https://t.co/hNYo59nkTM",10,0,0,0,-118.2436849,34.0522342
"2175","tailsofLA","RT @PenelopeRuzy: Horses being freed to be saved from California fires......Thanks Ì†ΩÌ±èÌ†ΩÌ±è

#CaliforniaFires #CaliforniaWildfires #animalrescue‚Ä¶",54,0,0,0,-118.2436849,34.0522342
"2176","tailsofLA","RT @Ollyollyoxinfre: California's @JerryBrownGov  blames fires on #climatechange   for the #CaliforniaFires ! Ì†ΩÌ∏ÇÌ†æÌ¥£Ì†æÌ¥óÌ†ΩÌ∏ÅÌ†ΩÌ∏ÖÌ†ΩÌ∏ÜÌ†ΩÌ∏ÇÌ†ΩÌ∏ÜÌ†æÌ¥óÌ†ΩÌ∏ÇÌ†ΩÌ∏Ö
BRAINIAC RIGHT TH‚Ä¶",105,0,0,0,-118.2436849,34.0522342
"2177","tailsofLA","RT @ifuaskmee: UNBELIEVABLE!!! 
#TaxPlanIsAScam #GOPTaxScam #CaliforniaWildfires #CaliforniaFires #LAFire #Wildfires #CNNSOTU #PoliticsNati‚Ä¶",22,0,-1,1,-118.2436849,34.0522342
"2178","tailsofLA","RT @ifuaskmee: NO Words From The White House. #California #CaliforniaFires #CaliforniaWildfires #CNNSOTU #PoliticsNation #AMJoy #MeetThePre‚Ä¶",52,0,0,0,-118.2436849,34.0522342
"2179","tailsofLA","RT @BoomerHighway: #californiafires   Losing and Gaining... https://t.co/xlRURiK3xx via @boomerhighway",1,0,0,0,-118.2436849,34.0522342
"2180","tailsofLA","RT @Bluehasia: Even though I walk through the valley of the shadow of death, I will fear no evil...
#CaliforniaFires https://t.co/Am0fYImzZo",3,0,-2,2,-118.2436849,34.0522342
"2191","TanaSenn","I am in Southern #California right now and can tell you, people losing their homes from #CaliforniaFires need help‚Ä¶ https://t.co/m7p8MiWluc",2,9,0,0,-122.2220674,47.5706548
"2194","tarrimarkel","RT @SlicksTweetz: #CaliforniaWildfires #CaliforniaFires #CalFire

Evidence-Patent for High-Energy #Microwave Pulse Weapon may be responsibl‚Ä¶",75,0,0,0,-118.2436849,34.0522342
"2195","TassajaraRd","RT @ifuaskmee: UNBELIEVABLE!!! 
#TaxPlanIsAScam #GOPTaxScam #CaliforniaWildfires #CaliforniaFires #LAFire #Wildfires #CNNSOTU #PoliticsNati‚Ä¶",22,0,-1,1,-121.8498392,36.5847614
"2197","tayyabaism","No amount of money in the world could stop these houses from burning down. Really, what power does money buy? #CaliforniaFires",0,1,-1,1,-73.9874105,40.7446072
"2199","tchegaucho13","RT @KUTV2News: The pictures from #CaliforniaFires are shocking  https://t.co/G2k0OzFr6G",3,0,-1,1,-111.8879909,40.6668916
"2201","tduso1","stay safe people in Carpinteria, California (my home city), I hope everybody makes it out safely, and if you have n‚Ä¶ https://t.co/odWJ4JfQ3y",0,0,2,2,-73.212072,44.4758825
"2204","teachplus","Thinking of all our @TeachPlusCA teachers and their students during the #CaliforniaFires. Stay safe! https://t.co/mmxTt8TdpP",1,0,1,1,-71.0588801,42.3600825
"2205","Techinowitz","We live in the age of technology. What we need is wildfire satellite identification technology with rapid drone dep‚Ä¶ https://t.co/U7lWDgziku",0,1,1,1,-73.9815337,40.7264773
"2208","th0teyez","RT @ravikikan: Morning Commute In #California Hope everyone is safe 

#CaliforniaFires #CaliforniaWildfires #SunsetBoulevard #wilshireboule‚Ä¶",17,0,1,1,-118.3812562,34.187044
"2209","thatsme08","RT @DineshDSouza: Isn‚Äôt God scorching your butt right about now? #CaliforniaFires https://t.co/2obCVLzAQW",934,0,0,0,-96.2371799,30.0659696
"2210","The_DeepState","Jerry Brown Blames Fires on Global Warming, Here‚Äôs Why That‚Äôs Nonsense #@JerryBrown #CaliforniaFires https://t.co/KJ0IR56F3Q",0,1,-1,1,-95.712891,37.09024
"2212","The_Miss_G","RT @PenelopeRuzy: Horses being freed to be saved from California fires......Thanks Ì†ΩÌ±èÌ†ΩÌ±è

#CaliforniaFires #CaliforniaWildfires #animalrescue‚Ä¶",54,0,0,0,-91.3831923,36.6061713
"2213","THE_MOST_NEWS","Man pulls over to rescue rabbit from California wildfire #GoldenGlobes #MondayMotivation #OfficePartySchmovies‚Ä¶ https://t.co/5JewOdw3N6",0,0,0,0,-74.0059728,40.7127753
"2214","THE_MOST_NEWS","You really shouldn't try to save wild animals during wildfires - even cute bunnies #Dolphins #OddReindeerNames‚Ä¶ https://t.co/BFwlxMdxEy",0,1,0,0,-74.0059728,40.7127753
"2216","TheBKuhn","Update: The Massive Thomas Fire Continues to Rage on Monday, Now 5th Largest Wildfire in California History‚Ä¶ https://t.co/AFtGbjBRGW",0,0,-1,1,-94.6858998,46.729553
"2217","TheBKuhn","Update: California Wildfire Statistics as Havoc Continues on Tuesday https://t.co/XguNlpsHiM #californiawildfires‚Ä¶ https://t.co/keHOv6aTz8",0,0,-1,1,-94.6858998,46.729553
"2218","TheBluDeuce","RT @DineshDSouza: Isn‚Äôt God scorching your butt right about now? #CaliforniaFires https://t.co/2obCVLzAQW",934,0,0,0,-82.907123,40.4172871
"2219","TheChaplainMike","RT @VCFD_PIO: #ThomasFire #CaliforniaFires #CaliforniaWildfires Fire Weather Update https://t.co/qcrxgXiAeN",22,0,0,0,-104.7613633,39.5186002
"2220","TheChaplainMike","RT @VCFD_PIO: #ThomasFire footprint (230,500 acres).Currently the 5th largest in #CaliforniaFires history. It grew 50K last night. https://‚Ä¶",92,0,0,0,-104.7613633,39.5186002
"2222","theett","RT @horvitzlevy: https://t.co/vmEJm43dJx Helpful guide for #CaliforniaFires survivors.",1,0,1,1,-119.4179324,36.778261
"2224","TheFurluva","I'm praying for those in Cali Ì†ΩÌπèÌ†ºÌøª #CaliforniaFires",0,1,0,0,-71.0588801,42.3600825
"2225","TheLizziePope","RT @DavidOulton: I hope all my Los Angeles friends are keeping safe. We Albertans know how scary a wildfire is! 
#CAFires #CaliforniaFires‚Ä¶",3,0,0,0,-121.4943996,38.5815719
"2226","thelocalmalibu","Stay safe everyone! #CaliforniaFires https://t.co/VIuTtt8V0g",0,0,1,1,-118.7797571,34.0259216
"2227","thepacker",".@calavo releases statement on Thomas Fire https://t.co/pPpdJMR5IQ #avocados #CaliforniaFires #ThomasFire https://t.co/bvSYIg9RSD",3,1,0,0,-94.7335709,38.9536174
"2228","therealSperkin","#BREAKING The most recent info #CaliforniaFires 8pm PST #Update

#ThomasFire - 230k+ acres, 10% cont.
#CreekFire -‚Ä¶ https://t.co/rXZFsAzaa9",9,9,-1,1,-98.4170523,29.5170728
"2229","therealSperkin","Very Sad #CaliforniaFires https://t.co/Sv1d5LX2cX",0,1,-1,1,-98.4170523,29.5170728
"2230","therealSperkin","RT @therealSperkin: #BREAKING The most recent info #CaliforniaFires 8pm PST #Update

#ThomasFire - 230k+ acres, 10% cont.
#CreekFire - 15,6‚Ä¶",9,0,-1,1,-98.4170523,29.5170728
"2231","theresaavila70","Talked to my 92 year old grandpa in the foothills above Santa Barbara. Fire encroaching slowly. This is not their f‚Ä¶ https://t.co/vJsEjN3Ami",3,8,-1,1,-95.712891,37.09024
"2232","TheSBConcierge","RT @VCFD_PIO: #ThomasFire #CaliforniaFires Today the goal is to go direct on the fire on the west side, use the 2016 Ray Fire scar to help‚Ä¶",66,0,-1,1,-119.696901,34.4200779
"2233","TheShorTimes","#ThomasFire #CreekFire #RyeFire #LilacFire #CaliforniaFires #News
Read more on:
Reuters - https://t.co/7oHNkz0hhS
W‚Ä¶ https://t.co/65LaBp6gqf",0,0,0,0,-94.8294568,38.7373494
"2234","TheSoulOracle","RT @EricKehela: Here is our #Earth #sun casting its light upon our #ocean during the #CaliforniaFires #CaliforniaWildfires #fireinthesky. #‚Ä¶",1,0,0,0,-75.0644495,41.069267
"2235","thesweet_freaks","A big thank you to @chefjoseandres @tomcolicchio and @HughAcheson for being foodie heros. We think tacos are a grea‚Ä¶ https://t.co/61kgjzm9oU",0,1,2,2,-118.4694832,33.9850469
"2241","ThisIsNotBrenda","RT @VCFD_PIO: #ThomasFire #CaliforniaFires Progression Map 12-12-17 https://t.co/7dcDaUctXV",41,0,0,0,-117.1129323,32.7339276
"2242","ThomasTombeetwo","RT @DineshDSouza: Isn‚Äôt God scorching your butt right about now? #CaliforniaFires https://t.co/2obCVLzAQW",934,0,0,0,-122.3087405,47.7881528
"2243","thomlib","Is a Hero or a Bad Example? Saving the #Rabbit. He chose his own path and this #Libertarian approves.‚Ä¶ https://t.co/hCDCUtd4vd",0,0,0,0,-90.1994042,38.6270025
"2244","TiaDobi","Esri interactive map of California fires https://t.co/zeBXMIK6jv  #californiafires #wildfire #SkirballFire via @Esri @GISPublicSafety",0,0,0,0,-118.2436849,34.0522342
"2248","tigertracker1","Support your local #animal shelters #CaliforniaWildfires #CaliforniaFires https://t.co/AHnb5dyqjr",0,0,1,1,-90.2174318,38.6029552
"2249","TillsonAol","RT @DineshDSouza: Isn‚Äôt God scorching your butt right about now? #CaliforniaFires https://t.co/2obCVLzAQW",934,0,0,0,-85.0007653,32.4709761
"2253","timmask","Some residents in #LA turning to private fire fighter crews to protect their homes. #CAFires #californiafires https://t.co/nvTuxohKbJ",1,1,1,1,-89.9859158,32.2732024
"2254","TimothyWeisberg","RT @VCFD_PIO: #ThomasFire footprint (230,500 acres).Currently the 5th largest in #CaliforniaFires history. It grew 50K last night. https://‚Ä¶",92,0,0,0,-118.2436849,34.0522342
"2255","Tina_Mercado_","RT @ISLila: Continuing to Ì†ΩÌπè for my beautiful state! Sunset in Cali...‚òÄÔ∏èÌ†ΩÌ¥•‚ù§Ô∏èÌ†ΩÌ±®‚ÄçÌ†ΩÌ∫íÌ†ΩÌ±©‚ÄçÌ†ΩÌ∫í#StaySafeLA #CaliforniaFires #Nofilter https://t.co/MLT6J4V‚Ä¶",2,0,0,0,-115.39667,32.8066699
"2257","Title9Jen","RT @DowneyGina: Help the @HSVC_OJAI rescuing #wildfire animals. #fires #californiafires #ojai #horses #rabbits #cats #dogs #goats #cows htt‚Ä¶",12,0,0,0,-118.5155901,34.0356331
"2259","tj_annette","RT @VCFD_PIO: #ThomasFire #CaliforniaFires The red flag warning has again been extended to 8:00 PM Wednesday evening over the LA and Ventur‚Ä¶",48,0,-1,1,-119.4179324,36.778261
"2260","TKinTheAM","A land of fields and trees in a drought. Let's hope the fires stop soon
#Californiafires 
https://t.co/pzkpDHTfKK‚Ä¶ https://t.co/3ZARGKKl8i",1,0,-1,1,-73.9441579,40.6781784
"2261","tknew22","RT @tknew22: When u hear @JerryBrownGov say the #CaliforniaFires is the new normal.  You know he &amp; his cronies are causing these fire. Insi‚Ä¶",1,0,0,0,-81.6943605,41.49932
"2262","tknew22","When u hear @JerryBrownGov say the #CaliforniaFires is the new normal.  You know he &amp; his cronies are causing these‚Ä¶ https://t.co/gOmj2HSmgl",1,2,0,0,-81.6943605,41.49932
"2264","TNrina","RT @Netherland21lok: @JulianAssange Why isn't anyone talking about #agenda21 and these strategically planned #CaliforniaFires #Santarosafir‚Ä¶",5,0,0,0,-86.5804473,35.5174913
